 1 1.3333333333333332593 -1 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 1.9230769230769231282 7.4375 7.4285714285714288252 5.2000000000000001776 4.5 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 0.78571428571428569843 7.75 9.9375 9.5 7.25 2.1000000000000000888 3.25 2 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 0.14285714285714284921 6.4375 8.6875 9.0625 8.3125 6.625 7.875 7.1538461538461541878 5 1 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 -1 5.4375 6.4375 8.1875 8.9375 8.5625 9.75 9.5 8.4375 7.0625 2 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 -1.6999999999999999388e+308 3.625 6.375 7.6875 8.4375 10.1875 9.6875 9.9375 8.625 6.3125 0.81818181818181823228 -2 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 -1.6999999999999999388e+308 4.2666666666666666075 6.5 7.0625 8.375 8.9375 8.6875 7.9375 7.375 5.1538461538461541878 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 -1.6999999999999999388e+308 1.4615384615384614531 5.625 6.4375 7.75 8.1875 9.0625 7.75 6.0625 5 5.1666666666666669627 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 -1.6999999999999999388e+308 0.2000000000000000111 5 5.9375 6.875 8.375 8.75 7.3125 5.375 5.125 5.5625 5.375 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
 -1.6999999999999999388e+308 -1.6999999999999999388e+308 4.3333333333333330373 7 7 8.1875 7.875 7.3125 4.625 4.75 4.75 4.8125 3 1.3000000000000000444 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308 -1.6999999999999999388e+308
